Student ID,Study Hours per Week,Attendance Rate,Previous Grades,Participation in Extracurricular Activities,Parent Education Level,Result
24993,9,77,46,Yes,Master,Pass
24994,5,70,31,Yes,High School,Pass
24995,12,85,80,Yes,Master,
24996,7,71,84,No,Associate,Fail
24997,8,45,71,No,Associate,Fail
24998,14,73,76,No,Master,Pass
24999,0,0,0,No,Doctorate,Fail
25000,10,93,72,No,Master,Pass
25001,0,0,0,Yes,High School,Pass
25002,10,57,68,Yes,Associate,Fail
25003,0,0,0,Yes,Bachelor,Pass
25004,10,66,75,No,,Pass
25005,12,64,51,No,Bachelor,Fail
25006,9,66,46,No,Master,Fail
25007,12,36,86,Yes,High School,Pass
25008,5,66,81,No,Master,Fail
25009,7,101,74,No,Doctorate,
25010,6,84,66,No,Associate,Fail
25011,7,79,49,Yes,Bachelor,Pass
25012,16,82,71,No,Master,Pass
25013,13,100,51,No,,Pass
25014,4,57,80,No,High School,Fail
25015,12,93,46,Yes,Associate,Pass
25016,8,76,65,Yes,Associate,Fail
25017,6,59,74,Yes,High School,Fail
25018,0,0,0,Yes,High School,Pass
25019,14,76,79,Yes,Associate,Fail
25020,3,58,51,No,Associate,Fail
25021,9,53,74,Yes,Associate,Pass
25022,5,66,60,No,High School,Pass
25023,13,64,67,Yes,Associate,Fail
25024,0,0,0,Yes,High School,Fail
25025,9,70,80,No,Doctorate,Fail
25026,0,0,0,No,Master,Fail
25027,11,97,69,No,Master,Fail
25028,10,102,85,,High School,Pass
25029,9,58,98,No,Master,
25030,0,0,0,No,Associate,Fail
25031,2,85,73,Yes,Associate,Fail
25032,4,70,78,No,Master,Fail
25033,13,64,57,,High School,Fail
25034,8,95,65,No,Bachelor,
25035,6,69,77,No,Bachelor,Pass
25036,0,0,0,No,Doctorate,Fail
25037,0,0,0,Yes,Associate,Pass
25038,6,78,83,Yes,Master,Fail
25039,0,0,0,Yes,High School,Fail
25040,7,81,47,No,High School,Fail
25041,12,60,47,Yes,Doctorate,Fail
25042,7,54,69,,Bachelor,Pass
25043,0,0,0,No,Associate,Pass
25044,8,79,65,Yes,Master,Pass
25045,3,93,56,No,Doctorate,Fail
25046,8,44,37,Yes,Bachelor,
25047,19,75,70,No,Master,Fail
25048,18,100,75,No,Bachelor,Pass
25049,0,0,0,Yes,Associate,Fail
25050,9,102,62,,Master,Pass
25051,11,44,60,No,Master,Pass
25052,-1,70,50,Yes,Doctorate,Pass
25053,9,77,50,No,,Fail
25054,12,86,23,No,Associate,Pass
25055,11,58,48,,Bachelor,Pass
25056,8,83,70,No,Master,Fail
25057,4,84,50,No,Bachelor,Fail
25058,7,73,71,Yes,Bachelor,Fail
25059,14,84,39,No,High School,Pass
25060,9,81,70,No,High School,Pass
25061,11,61,55,Yes,Doctorate,Pass
25062,0,0,0,No,Doctorate,Pass
25063,4,50,84,,High School,Fail
25064,8,45,29,No,Bachelor,Pass
25065,4,80,73,Yes,Doctorate,Pass
25066,4,37,76,Yes,Master,Fail
25067,16,70,60,Yes,Bachelor,Fail
25068,7,83,43,No,Doctorate,Pass
25069,6,75,66,Yes,Doctorate,Fail
25070,18,118,58,Yes,Associate,Fail
25071,0,0,0,Yes,Doctorate,Pass
25072,8,69,78,No,Associate,Pass
25073,0,0,0,Yes,,Fail
25074,8,48,49,No,Bachelor,Pass
25075,6,95,63,No,Bachelor,Fail
25076,0,0,0,No,Associate,Pass
25077,8,97,63,Yes,Doctorate,Pass
25078,10,83,61,Yes,High School,Pass
25079,15,87,55,Yes,High School,Pass
25080,14,63,46,Yes,Master,Pass
25081,7,52,61,Yes,Associate,Pass
25082,12,51,67,No,Bachelor,Pass
25083,4,40,66,No,Associate,Fail
25084,12,67,64,Yes,High School,Fail
25085,0,0,0,Yes,Master,Fail
25086,11,95,53,Yes,Associate,Pass
25087,8,54,200,Yes,Associate,Fail
25088,0,0,0,Yes,Bachelor,Pass
25089,5,55,62,Yes,Associate,Pass
25090,14,56,66,No,Doctorate,Pass
25091,4,45,48,,Bachelor,Fail
25092,12,75,48,No,Associate,Pass
25093,12,68,54,No,Associate,Pass
25094,10,72,60,No,,Fail
25095,7,83,56,No,Bachelor,Pass
25096,10,94,67,Yes,,Fail
25097,11,51,65,Yes,High School,Pass
25098,0,0,0,Yes,Bachelor,Pass
25099,5,92,36,Yes,Master,Fail
25100,7,53,103,Yes,Doctorate,Pass
25101,11,130,69,No,Associate,Fail
25102,0,0,0,Yes,Bachelor,Pass
25103,9,73,59,Yes,High School,Pass
25104,15,52,64,Yes,Associate,Pass
25105,0,0,0,Yes,Associate,Pass
25106,7,79,53,Yes,High School,Fail
25107,1,87,63,Yes,Associate,Pass
25108,4,38,77,Yes,Master,Fail
25109,22,56,63,Yes,High School,Fail
25110,13,77,67,Yes,Master,Fail
25111,14,46,79,No,Master,Pass
25112,9,69,77,No,,Pass
25113,13,83,90,No,Associate,Fail
25114,1,71,42,No,Master,Pass
25115,15,60,51,No,Master,Pass
25116,5,76,52,No,Bachelor,Pass
25117,7,85,38,Yes,Doctorate,Fail
25118,12,56,53,No,Doctorate,Fail
25119,11,81,75,Yes,Doctorate,
25120,10,81,85,Yes,Associate,Fail
25121,3,85,70,Yes,,Fail
25122,10,80,93,Yes,Associate,Fail
25123,14,77,52,No,Associate,Fail
25124,7,71,76,No,Doctorate,Fail
25125,16,69,75,Yes,High School,Fail
25126,5,89,67,No,High School,Pass
25127,10,73,63,No,Doctorate,Fail
25128,17,85,60,No,Bachelor,Fail
25129,6,85,77,,,Fail
25130,15,56,72,Yes,High School,Pass
25131,19,68,70,No,Bachelor,Pass
25132,0,0,0,Yes,Doctorate,Pass
25133,7,76,64,Yes,Bachelor,
25134,6,83,76,No,Bachelor,Fail
25135,0,0,0,Yes,High School,Pass
25136,0,0,0,Yes,High School,Pass
25137,17,66,64,Yes,Bachelor,Fail
25138,0,0,0,No,Associate,Fail
25139,15,82,66,Yes,Bachelor,Fail
25140,0,0,0,No,High School,Fail
25141,5,67,103,No,Associate,Fail
25142,15,80,82,Yes,Associate,Fail
25143,18,75,82,Yes,Associate,Fail
25144,4,44,74,Yes,Doctorate,Pass
25145,0,0,0,No,Associate,Fail
25146,0,0,0,Yes,Doctorate,Pass
25147,14,82,61,Yes,Doctorate,Fail
25148,4,62,60,No,Bachelor,Pass
25149,11,67,53,Yes,High School,Fail
25150,7,57,75,No,Doctorate,Pass
25151,13,64,39,No,Master,Fail
25152,6,95,70,Yes,Master,Pass
25153,13,71,60,Yes,High School,Pass
25154,9,91,40,No,Doctorate,Pass
25155,5,107,69,No,Bachelor,Fail
25156,10,67,60,Yes,Bachelor,Pass
25157,0,49,71,No,Master,Pass
25158,0,0,0,Yes,Associate,Pass
25159,11,58,43,Yes,Master,Fail
25160,0,0,0,Yes,Bachelor,Fail
25161,-2,78,52,No,Master,Pass
25162,-1,112,37,No,,Fail
25163,16,81,77,No,Bachelor,Pass
25164,9,65,55,No,High School,Fail
25165,0,0,0,No,High School,Pass
25166,14,91,31,No,Associate,Fail
25167,0,0,0,Yes,Master,Pass
25168,0,0,0,Yes,High School,
25169,10,100,34,Yes,High School,Pass
25170,7,120,62,Yes,High School,Fail
25171,11,100,54,Yes,Bachelor,Pass
25172,13,104,76,No,Bachelor,Fail
25173,9,66,57,Yes,,Pass
25174,7,108,72,No,Doctorate,Fail
25175,8,65,74,Yes,Master,Pass
25176,-1,74,60,Yes,Bachelor,Fail
25177,11,65,72,No,Bachelor,Fail
25178,4,63,61,Yes,Master,Pass
25179,13,74,70,No,Doctorate,Pass
25180,9,51,50,No,Master,Pass
25181,10,61,50,Yes,Bachelor,Pass
25182,13,55,47,No,Bachelor,Fail
25183,5,105,69,Yes,Bachelor,Fail
25184,0,0,0,Yes,Master,Pass
25185,11,125,79,Yes,Doctorate,Fail
25186,9,73,61,Yes,Bachelor,Fail
25187,5,75,62,Yes,Associate,Pass
25188,13,90,77,Yes,Associate,Pass
25189,13,49,84,Yes,Doctorate,Pass
25190,10,55,32,Yes,Bachelor,Pass
25191,4,43,57,Yes,High School,Fail
25192,7,91,67,No,Doctorate,Pass
25193,9,57,64,Yes,Bachelor,Pass
25194,0,0,0,Yes,High School,Fail
25195,2,65,93,No,Associate,Pass
25196,7,75,52,Yes,Bachelor,Fail
25197,8,71,55,No,Associate,Fail
25198,9,78,50,No,Associate,Fail
25199,0,0,0,No,Associate,Pass
25200,8,95,55,No,Associate,Pass
25201,8,71,50,No,Associate,Pass
25202,4,82,60,No,High School,Pass
25203,9,77,78,Yes,High School,Fail
25204,7,54,54,No,High School,
25205,12,102,77,No,High School,Fail
25206,5,62,78,No,High School,Fail
25207,0,0,0,Yes,Associate,Pass
25208,6,89,72,No,Associate,Fail
25209,7,45,77,Yes,Doctorate,Pass
25210,11,71,59,No,Associate,Pass
25211,11,86,61,Yes,Associate,Fail
25212,7,69,70,Yes,Bachelor,
25213,8,72,71,No,Master,Fail
25214,0,0,0,No,Bachelor,Fail
25215,0,0,0,Yes,Master,Fail
25216,13,82,62,No,,Pass
25217,13,75,73,No,Associate,Pass
25218,2,71,70,Yes,Master,Fail
25219,7,55,55,Yes,Associate,Pass
25220,8,83,85,No,Master,Pass
25221,0,26,79,No,High School,Pass
25222,14,80,49,No,Associate,Pass
25223,17,75,75,Yes,,Pass
25224,20,58,60,Yes,Associate,Pass
25225,4,47,76,No,Doctorate,Fail
25226,10,83,81,No,High School,Pass
25227,16,70,73,Yes,Bachelor,Pass
25228,8,77,82,No,Associate,Pass
25229,7,38,73,No,Bachelor,Fail
25230,0,84,58,Yes,Doctorate,Pass
25231,15,93,33,No,Bachelor,Pass
25232,9,71,47,No,Associate,Pass
25233,6,57,56,No,Doctorate,Fail
25234,11,83,72,Yes,Master,
25235,10,69,45,Yes,Master,Fail
25236,10,92,44,Yes,Master,Pass
25237,8,75,58,Yes,Doctorate,Fail
25238,18,32,60,No,Associate,Pass
25239,9,28,66,No,Associate,Pass
25240,18,60,83,Yes,Associate,Pass
25241,12,84,57,No,Doctorate,Fail
25242,11,65,62,No,,Pass
25243,9,84,77,Yes,Master,Fail
25244,14,61,50,Yes,High School,Fail
25245,10,116,82,Yes,,Fail
25246,5,71,49,Yes,High School,Pass
25247,5,80,58,No,,Fail
25248,12,55,53,No,Bachelor,Pass
25249,5,66,88,No,Master,Fail
25250,9,84,66,No,Associate,Pass
25251,15,74,61,Yes,Master,Fail
25252,0,0,0,No,Associate,Pass
25253,6,85,82,No,Doctorate,Pass
25254,17,87,76,Yes,Associate,Fail
25255,12,89,54,No,Doctorate,
25256,15,97,65,Yes,High School,Pass
25257,0,0,0,Yes,Bachelor,Fail
25258,11,122,69,Yes,Bachelor,Fail
25259,0,0,0,No,High School,Fail
25260,18,28,87,No,High School,
25261,2,79,61,No,Bachelor,Pass
25262,16,97,61,Yes,Associate,Pass
25263,18,47,79,Yes,Associate,Fail
25264,0,69,75,No,Doctorate,Fail
25265,12,99,78,No,High School,Pass
25266,0,0,0,Yes,Associate,Fail
25267,8,70,54,Yes,Associate,Pass
25268,7,90,67,,Associate,Fail
25269,13,49,52,Yes,Bachelor,Pass
25270,6,74,57,Yes,Master,Pass
25271,8,55,53,Yes,High School,Pass
25272,0,0,0,,High School,Pass
25273,18,79,77,No,Doctorate,Pass
25274,12,96,59,No,Bachelor,Pass
25275,10,81,67,No,Bachelor,Pass
25276,7,63,51,No,Associate,
25277,0,0,0,No,High School,Fail
25278,15,87,44,Yes,Master,Fail
25279,9,36,59,Yes,Master,Fail
25280,15,91,62,No,High School,Fail
25281,8,76,64,No,Master,Fail
25282,6,74,53,No,Doctorate,Pass
25283,12,98,69,Yes,Master,Pass
25284,9,70,61,Yes,,Fail
25285,4,92,52,No,,
25286,19,100,66,Yes,Bachelor,Fail
25287,6,76,66,No,Associate,Fail
25288,0,0,0,No,Bachelor,
25289,14,88,81,No,Master,Pass
25290,3,84,70,No,High School,Pass
25291,5,92,104,Yes,Master,Pass
25292,8,54,58,Yes,Doctorate,Pass
25293,5,62,66,No,Associate,Fail
25294,0,0,0,Yes,High School,
25295,9,108,57,No,High School,Fail
25296,14,41,36,Yes,Master,Fail
25297,12,101,72,No,Bachelor,Fail
25298,11,84,79,No,,Pass
25299,0,0,0,No,Doctorate,Pass
25300,16,49,40,Yes,,Fail
25301,0,0,0,Yes,Master,Fail
25302,18,70,58,Yes,Bachelor,Pass
25303,3,82,57,Yes,High School,Fail
25304,-1,31,76,No,,Pass
25305,3,71,50,Yes,High School,Pass
25306,0,0,0,,Master,Pass
25307,10,100,75,Yes,Bachelor,Pass
25308,7,83,84,No,Associate,Fail
25309,9,64,61,No,High School,Fail
25310,3,103,43,Yes,Bachelor,Fail
25311,5,66,79,Yes,Associate,Fail
25312,12,72,29,Yes,Bachelor,Fail
25313,0,0,0,Yes,Bachelor,Fail
25314,6,93,44,Yes,High School,Pass
25315,0,0,0,No,Master,Fail
25316,3,103,69,Yes,Doctorate,Pass
25317,8,67,50,Yes,Master,Pass
25318,7,55,58,Yes,Doctorate,Pass
25319,0,0,0,Yes,,Fail
25320,10,68,63,No,Doctorate,
25321,9,86,67,Yes,High School,Fail
25322,0,0,0,No,Doctorate,Pass
25323,14,116,65,No,Master,Pass
25324,0,0,0,No,Master,Fail
25325,0,0,0,Yes,Bachelor,Fail
25326,0,0,0,No,Associate,Pass
25327,5,65,69,No,Associate,Pass
25328,0,0,0,Yes,Bachelor,Fail
25329,1,91,29,No,Bachelor,Fail
25330,4,93,59,Yes,Master,Fail
25331,17,82,88,Yes,Bachelor,Pass
25332,13,59,61,No,Bachelor,Pass
25333,0,0,0,Yes,Master,Pass
25334,16,61,62,Yes,High School,Fail
25335,0,0,0,No,Associate,Pass
25336,11,43,55,Yes,Master,Pass
25337,11,67,76,No,High School,Fail
25338,12,48,65,Yes,Associate,Fail
25339,12,85,53,Yes,Bachelor,Pass
25340,21,55,41,Yes,Associate,Pass
25341,9,114,76,Yes,Doctorate,Pass
25342,9,95,70,,Associate,Pass
25343,3,73,68,Yes,High School,Fail
25344,9,83,51,Yes,Bachelor,Pass
25345,0,0,0,Yes,Doctorate,Pass
25346,0,0,0,,Associate,Fail
25347,7,99,78,Yes,Bachelor,Fail
25348,0,0,0,Yes,Bachelor,Pass
25349,3,59,46,Yes,Master,Fail
25350,5,85,64,Yes,High School,Fail
25351,10,52,75,,Bachelor,Fail
25352,7,88,76,No,Bachelor,Fail
25353,4,81,67,No,Master,Pass
25354,12,62,82,No,Bachelor,Fail
25355,9,94,69,Yes,,Pass
25356,2,89,66,Yes,Doctorate,Pass
25357,0,68,29,Yes,Associate,Pass
25358,7,85,49,No,Associate,Pass
25359,2,48,80,No,Associate,Fail
25360,0,84,50,Yes,Bachelor,Fail
25361,15,45,60,No,Master,Fail
25362,9,77,59,No,High School,Fail
25363,8,88,49,No,Doctorate,Pass
25364,9,81,55,No,Bachelor,Pass
25365,4,106,64,No,Doctorate,Pass
25366,0,0,0,,Associate,Fail
25367,0,0,0,Yes,Associate,
25368,6,32,54,Yes,Master,Fail
25369,7,64,66,Yes,Bachelor,Fail
25370,3,68,78,No,Bachelor,Pass
25371,8,106,85,No,Associate,Fail
25372,8,74,66,Yes,Bachelor,Pass
25373,7,93,49,Yes,Bachelor,
25374,10,56,86,No,Associate,Pass
25375,9,68,70,Yes,Doctorate,Pass
25376,11,58,56,Yes,Associate,Pass
25377,0,0,0,Yes,Doctorate,Pass
25378,13,56,55,No,Doctorate,Fail
25379,14,62,75,No,High School,Pass
25380,5,115,79,No,Bachelor,Pass
25381,7,73,70,Yes,High School,Pass
25382,13,47,81,No,Doctorate,Pass
25383,13,64,64,Yes,Master,Pass
25384,6,95,100,No,Bachelor,Pass
25385,13,61,63,Yes,Associate,Pass
25386,5,104,36,No,Bachelor,Pass
25387,12,95,78,No,Doctorate,Fail
25388,9,71,59,No,Doctorate,Fail
25389,3,61,81,No,Bachelor,Pass
25390,0,0,0,No,Bachelor,Pass
25391,20,78,54,No,Bachelor,Pass
25392,0,0,0,Yes,Associate,Fail
25393,21,101,43,No,Doctorate,Fail
25394,2,82,53,No,High School,Fail
25395,13,68,69,,Doctorate,Pass
25396,-2,102,76,No,Doctorate,Pass
25397,0,0,0,Yes,Associate,Pass
25398,13,61,55,No,Master,Pass
25399,14,73,81,Yes,Bachelor,Pass
25400,6,88,65,Yes,High School,Fail
25401,15,81,73,Yes,Bachelor,Pass
25402,7,54,81,Yes,Associate,Pass
25403,9,78,68,No,,Pass
25404,7,61,51,No,Associate,Fail
25405,0,0,0,Yes,Master,Pass
25406,17,49,71,Yes,Associate,Fail
25407,0,0,0,No,,
25408,15,117,47,Yes,Associate,Fail
25409,15,66,82,Yes,Master,Pass
25410,0,0,0,No,Master,Pass
25411,16,72,44,No,Doctorate,
25412,12,50,61,Yes,High School,Pass
25413,4,53,63,Yes,Associate,Pass
25414,12,59,65,Yes,High School,Fail
25415,0,0,0,No,High School,Pass
25416,18,70,65,No,Bachelor,Pass
25417,14,78,79,Yes,Bachelor,Pass
25418,0,0,0,No,Master,Pass
25419,16,85,56,No,Bachelor,Pass
25420,2,92,67,Yes,Doctorate,Pass
25421,0,0,0,Yes,Master,Pass
25422,0,0,0,Yes,High School,
25423,21,56,30,Yes,Associate,Pass
25424,4,44,45,No,Associate,Fail
25425,1,64,38,No,High School,Pass
25426,2,0,71,Yes,Master,Pass
25427,0,0,0,No,High School,Pass
25428,7,86,64,No,Doctorate,Pass
25429,9,55,66,No,Master,Fail
25430,13,47,50,Yes,Doctorate,Fail
25431,9,105,81,No,Associate,Fail
25432,0,0,0,No,Bachelor,Pass
25433,12,69,81,Yes,High School,Pass
25434,7,61,55,No,High School,Pass
25435,0,0,0,Yes,Bachelor,Pass
25436,11,46,43,No,Master,Fail
25437,14,80,49,No,Master,Fail
25438,6,51,82,Yes,Associate,Pass
25439,0,0,0,No,Associate,Pass
25440,13,58,60,No,Doctorate,Pass
25441,14,54,44,No,High School,Fail
25442,0,0,0,Yes,High School,Pass
25443,11,108,85,Yes,Master,
25444,7,52,71,Yes,Master,
25445,12,73,67,No,Bachelor,Fail
25446,14,61,54,Yes,Associate,Pass
25447,10,111,59,Yes,Associate,
25448,22,38,78,No,Bachelor,Fail
25449,2,84,48,No,Doctorate,Pass
25450,10,100,77,No,,Fail
25451,4,64,74,No,Doctorate,Pass
25452,14,75,88,Yes,Bachelor,Fail
25453,2,96,73,No,Doctorate,Pass
25454,3,52,78,Yes,High School,Fail
25455,6,87,43,Yes,Master,Fail
25456,11,44,61,Yes,,Fail
25457,7,43,63,No,Doctorate,Fail
25458,7,92,70,No,Doctorate,Fail
25459,9,55,66,No,Doctorate,Pass
25460,8,78,80,No,High School,Fail
25461,0,0,0,Yes,High School,Fail
25462,13,80,51,No,Doctorate,
25463,8,41,49,,Associate,
25464,20,100,87,Yes,Associate,Fail
25465,12,91,69,No,Master,Pass
25466,5,63,66,Yes,Bachelor,Pass
25467,11,37,68,No,Bachelor,Pass
25468,12,70,68,No,Master,Pass
25469,6,67,60,No,High School,Fail
25470,4,64,74,,High School,Fail
25471,10,96,80,Yes,High School,Pass
25472,8,99,77,No,Associate,Fail
25473,17,83,64,No,Doctorate,Pass
25474,13,104,49,No,Associate,Fail
25475,0,0,0,Yes,Bachelor,Pass
25476,12,68,79,Yes,Associate,Fail
25477,16,68,57,Yes,Master,Pass
25478,3,91,67,No,Bachelor,
25479,4,68,51,Yes,Bachelor,
25480,9,86,68,Yes,Doctorate,Fail
25481,10,65,81,Yes,,Fail
25482,9,61,84,Yes,Doctorate,Pass
25483,8,91,44,Yes,,
25484,8,75,75,Yes,Bachelor,Fail
25485,11,81,51,Yes,Bachelor,Fail
25486,0,0,0,Yes,Doctorate,Fail
25487,7,88,94,Yes,Doctorate,Fail
25488,22,53,70,,Doctorate,Fail
25489,19,150,66,No,Doctorate,Pass
25490,16,69,62,Yes,,Fail
25491,13,66,87,,Master,Pass
25492,20,92,67,Yes,Bachelor,Fail
25493,8,74,69,No,High School,Fail
25494,5,89,61,Yes,High School,Fail
25495,0,0,0,Yes,Doctorate,Fail
25496,5,89,72,No,Bachelor,Pass
25497,10,73,71,Yes,Bachelor,Fail
25498,11,92,78,No,Master,Fail
25499,11,98,68,No,Associate,Pass
25500,9,43,62,No,Master,Fail
25501,10,82,69,No,Bachelor,Fail
25502,0,0,0,No,Master,Fail
25503,13,87,54,Yes,Bachelor,Fail
25504,14,123,33,Yes,High School,Fail
25505,11,56,50,No,High School,Pass
25506,1,80,46,Yes,Associate,Pass
25507,0,84,78,Yes,Master,Fail
25508,20,64,51,No,Associate,
25509,7,50,86,No,High School,Pass
25510,6,118,53,Yes,Master,Pass
25511,11,97,74,Yes,Master,Fail
25512,12,86,93,,Doctorate,Pass
25513,13,76,74,No,Doctorate,Fail
25514,18,77,94,Yes,Bachelor,Fail
25515,17,87,50,No,Bachelor,Fail
25516,0,0,0,Yes,Master,Fail
25517,14,60,54,Yes,Associate,Pass
25518,8,77,79,Yes,Doctorate,Fail
25519,9,67,64,Yes,Master,Pass
25520,4,53,68,Yes,Associate,Fail
25521,1,62,64,No,Associate,Pass
25522,9,79,60,Yes,Doctorate,Pass
25523,5,69,66,,Master,Pass
25524,14,75,71,Yes,Bachelor,
25525,8,89,42,,High School,Pass
25526,0,0,0,Yes,,Fail
25527,16,128,74,Yes,Doctorate,Fail
25528,2,90,67,Yes,Doctorate,Pass
25529,6,62,79,Yes,Doctorate,Pass
25530,10,97,42,No,High School,Pass
25531,11,68,69,,High School,Fail
25532,15,61,76,No,Associate,Pass
25533,14,87,60,No,Doctorate,Fail
25534,10,103,59,No,Master,Fail
25535,11,62,85,No,Associate,Fail
25536,11,81,21,Yes,,Pass
25537,2,84,57,No,Bachelor,Pass
25538,0,0,0,Yes,High School,
25539,11,46,74,No,Associate,Pass
25540,12,46,80,Yes,Associate,Pass
25541,5,100,81,Yes,High School,Pass
25542,3,65,55,No,Associate,Pass
25543,8,62,68,Yes,Bachelor,
25544,19,81,57,No,Master,Pass
25545,0,0,0,No,High School,Fail
25546,15,51,69,Yes,Doctorate,Pass
25547,17,37,64,,Master,Pass
25548,10,104,67,No,High School,Pass
25549,6,85,79,Yes,Associate,Pass
25550,12,53,69,No,High School,Pass
25551,11,66,60,No,Associate,Fail
25552,5,55,62,No,High School,Fail
25553,6,87,76,Yes,Bachelor,Fail
25554,12,95,49,No,High School,Pass
25555,14,88,79,Yes,Bachelor,Pass
25556,8,78,36,No,Master,Pass
25557,9,82,66,Yes,Master,Fail
25558,13,60,55,No,Master,Fail
25559,9,66,107,No,Associate,Pass
25560,8,75,30,Yes,Associate,Fail
25561,6,150,60,No,Bachelor,Fail
25562,0,0,0,Yes,Doctorate,Pass
25563,23,42,77,Yes,Associate,Pass
25564,9,92,83,Yes,Bachelor,Pass
25565,16,53,63,,High School,Pass
25566,18,32,25,No,High School,Pass
25567,9,60,93,Yes,,Fail
25568,11,70,80,Yes,Bachelor,Pass
25569,10,115,92,No,Master,Fail
25570,1,65,62,No,Master,Pass
25571,2,79,70,,Doctorate,Fail
25572,10,81,57,No,Master,Pass
25573,0,0,0,No,Doctorate,Fail
25574,19,72,58,No,Master,Fail
25575,8,69,51,No,Master,Pass
25576,19,76,63,Yes,Doctorate,Pass
25577,7,83,41,Yes,Master,Fail
25578,19,92,74,Yes,Doctorate,Fail
25579,12,57,70,No,Bachelor,Fail
25580,12,84,33,Yes,Bachelor,
25581,0,0,0,No,High School,Fail
25582,12,56,52,Yes,High School,
25583,18,110,77,Yes,Doctorate,Pass
25584,0,0,0,No,Doctorate,Fail
25585,8,64,49,No,High School,Pass
25586,8,79,56,,Master,Fail
25587,18,63,45,Yes,Doctorate,Fail
25588,14,78,61,No,Associate,Pass
25589,17,48,62,Yes,,Fail
25590,0,0,0,No,Bachelor,
25591,10,57,42,No,Doctorate,Pass
25592,12,78,79,No,Bachelor,Pass
25593,15,71,76,Yes,High School,Pass
25594,8,87,56,No,Doctorate,Fail
25595,16,46,53,Yes,High School,Pass
25596,0,0,0,No,Bachelor,Pass
25597,-2,73,53,No,Doctorate,Fail
25598,14,55,59,Yes,High School,Pass
25599,0,0,0,No,Master,Fail
25600,0,0,0,No,Associate,Pass
25601,0,0,0,No,High School,
25602,11,80,67,Yes,Associate,Fail
25603,12,37,84,Yes,Doctorate,Pass
25604,15,104,62,No,Master,Fail
25605,7,31,50,No,Master,Fail
25606,0,0,0,Yes,High School,Fail
25607,15,73,73,No,,Pass
25608,18,80,68,No,Master,Pass
25609,4,69,63,No,Doctorate,Fail
25610,0,0,0,Yes,Doctorate,Fail
25611,0,0,0,Yes,Doctorate,
25612,5,85,69,Yes,Associate,Pass
25613,11,52,69,No,Doctorate,Fail
25614,10,52,86,No,High School,Fail
25615,15,57,65,Yes,,Fail
25616,0,0,0,No,Master,Pass
25617,9,82,84,Yes,Associate,Fail
25618,0,0,0,Yes,Master,Pass
25619,5,106,46,Yes,Doctorate,Fail
25620,6,90,71,No,Doctorate,Fail
25621,15,78,74,No,Associate,Fail
25622,7,106,53,No,Associate,Fail
25623,0,0,0,No,High School,Pass
25624,13,69,64,Yes,Doctorate,Pass
25625,2,98,58,,Bachelor,Pass
25626,12,31,65,Yes,Bachelor,Pass
25627,12,59,55,No,Bachelor,Pass
25628,12,90,64,Yes,Doctorate,Pass
25629,9,77,90,No,High School,Fail
25630,5,85,60,No,Doctorate,Fail
25631,16,36,59,No,Bachelor,Pass
25632,9,58,52,No,Doctorate,Fail
25633,5,88,58,Yes,Master,Fail
25634,12,57,46,No,Master,Pass
25635,6,91,58,No,Doctorate,Pass
25636,5,80,54,,High School,
25637,8,51,61,Yes,Associate,Pass
25638,6,81,49,Yes,Bachelor,Pass
25639,5,90,102,Yes,Associate,Pass
25640,14,82,52,No,Master,Fail
25641,9,85,58,Yes,,Fail
25642,16,40,68,Yes,Master,Pass
25643,5,120,71,Yes,High School,Pass
25644,1,131,76,No,Associate,Pass
25645,10,103,61,,Master,Fail
25646,0,0,0,Yes,Doctorate,Pass
25647,12,66,87,Yes,Associate,
25648,26,67,51,Yes,Doctorate,Pass
25649,11,90,61,Yes,Doctorate,Fail
25650,11,96,65,No,Bachelor,Pass
25651,0,62,74,No,High School,Pass
25652,12,74,71,No,,Fail
25653,10,100,56,Yes,Bachelor,Pass
25654,8,72,68,No,Doctorate,Fail
25655,0,0,0,Yes,High School,Pass
25656,9,102,98,Yes,High School,Fail
25657,9,99,52,Yes,Doctorate,Fail
25658,20,91,78,Yes,High School,Pass
25659,8,53,50,No,Bachelor,Fail
25660,10,53,74,No,Associate,Pass
25661,0,0,0,No,Doctorate,Fail
25662,13,64,78,Yes,,Pass
25663,10,79,93,No,Bachelor,Fail
25664,8,73,66,Yes,Doctorate,Pass
25665,0,71,73,No,Doctorate,Fail
25666,11,69,79,Yes,Bachelor,Pass
25667,8,57,56,Yes,Bachelor,
25668,9,65,79,No,High School,Fail
25669,4,123,58,Yes,High School,Fail
25670,17,89,97,No,High School,Fail
25671,14,75,46,No,Associate,Fail
25672,17,45,67,Yes,High School,Fail
25673,15,55,49,,Bachelor,Pass
25674,13,74,82,No,High School,Fail
25675,4,102,102,,Master,Fail
25676,19,79,69,Yes,High School,Pass
25677,5,79,94,Yes,Doctorate,Pass
